,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
50077,26028,Operations,region_2,Bachelor's,f,sourcing,1,29,3,1,0,0,60,0
50081,4435,Sales & Marketing,region_31,Bachelor's,f,other,1,28,1,1,0,0,53,0
50097,34257,Analytics,region_22,Bachelor's,m,sourcing,1,27,3,1,0,0,87,0
50104,57969,Finance,region_22,Below Secondary,m,sourcing,3,24,3,1,0,0,61,0
50121,68076,HR,region_27,Bachelor's,f,other,1,27,5,1,1,0,51,0
50122,35362,Procurement,region_22,Bachelor's,m,sourcing,1,29,3,1,0,0,73,0
50131,21673,Procurement,region_2,Below Secondary,m,other,3,22,5,1,1,0,72,0
50141,57701,Sales & Marketing,region_26,,f,other,1,24,3,1,0,0,51,0
50168,65357,Procurement,region_2,Bachelor's,f,other,1,27,3,1,0,0,69,0
50171,161,HR,region_22,Master's & above,f,other,1,31,3,1,0,0,49,0
50191,52610,Operations,region_6,Bachelor's,f,other,1,27,3,1,0,0,62,0
50199,63144,Operations,region_24,Bachelor's,m,sourcing,1,24,3,1,0,0,58,0
50200,76632,Operations,region_2,Bachelor's,f,other,1,27,3,1,0,0,63,0
50208,44677,Sales & Marketing,region_24,Bachelor's,m,other,1,26,5,1,1,0,50,0
50218,9708,Sales & Marketing,region_24,Bachelor's,m,sourcing,1,29,3,1,0,0,50,0
50229,57100,Technology,region_27,Below Secondary,m,other,1,23,4,1,1,0,78,1
50258,43946,Sales & Marketing,region_22,Bachelor's,m,other,1,26,3,1,0,0,50,0
50264,72493,Finance,region_31,Bachelor's,m,sourcing,2,27,3,1,1,0,60,0
50272,14014,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,20,5,1,1,0,48,0
50300,48007,Operations,region_20,Bachelor's,m,sourcing,1,27,3,1,0,0,67,0
50302,19430,Finance,region_27,Bachelor's,m,other,2,24,3,1,0,0,56,0
50308,22836,Operations,region_24,Bachelor's,m,other,1,30,3,1,0,0,62,0
50310,42424,Procurement,region_22,Bachelor's,m,other,1,26,3,1,0,0,72,0
50336,47343,Sales & Marketing,region_20,Bachelor's,m,other,1,28,3,1,0,0,53,0
50390,38733,Analytics,region_9,Master's & above,m,sourcing,1,30,3,1,0,0,87,0
50397,23057,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,28,1,1,0,0,49,0
50412,11809,Procurement,region_26,Bachelor's,m,other,1,24,3,1,0,0,73,0
50459,8798,Technology,region_11,Bachelor's,f,sourcing,1,28,3,1,0,0,75,0
50466,24039,Legal,region_27,Bachelor's,m,sourcing,1,30,3,1,0,0,58,0
50472,36064,Sales & Marketing,region_27,,m,other,1,24,3,1,0,0,53,0
50523,8397,Technology,region_20,Bachelor's,m,sourcing,3,30,5,1,1,0,78,0
50570,14151,Technology,region_2,Bachelor's,m,other,3,41,3,1,1,1,78,0
50582,57990,Finance,region_21,Bachelor's,m,other,1,29,3,1,0,0,61,0
50588,31693,Operations,region_9,,m,other,1,27,5,1,1,0,58,0
50600,30291,HR,region_13,Bachelor's,f,sourcing,1,24,5,1,1,0,49,0
50624,3274,Sales & Marketing,region_22,Bachelor's,m,other,1,24,3,1,0,0,52,0
50640,14671,Sales & Marketing,region_30,Bachelor's,m,other,1,28,3,1,0,0,51,0
50661,16606,Technology,region_16,Below Secondary,f,other,1,23,3,1,0,0,79,0
50705,66972,Legal,region_27,Bachelor's,m,other,1,27,3,1,0,0,61,0
50713,48308,Analytics,region_24,Bachelor's,m,other,1,28,5,1,1,0,86,0
50721,60715,Operations,region_22,Bachelor's,f,other,2,29,3,1,0,0,58,0
50722,72119,Technology,region_29,Bachelor's,f,sourcing,1,27,3,1,0,0,81,0
50746,72883,Sales & Marketing,region_7,,m,other,1,27,5,1,1,0,50,0
50765,2435,Sales & Marketing,region_31,Bachelor's,m,other,1,28,5,1,1,0,52,0
50778,44071,Finance,region_32,Bachelor's,f,other,1,27,3,1,0,0,56,0
50786,8622,Technology,region_27,Bachelor's,m,other,1,27,4,1,1,0,78,0
50800,5587,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,26,3,1,0,0,49,0
50823,53491,Operations,region_6,Bachelor's,m,sourcing,1,25,3,1,0,0,57,0
50846,72345,Procurement,region_26,Bachelor's,m,sourcing,1,29,3,1,0,0,72,0
50890,71499,Sales & Marketing,region_2,Bachelor's,m,referred,2,31,5,1,0,0,63,1
50891,74994,Analytics,region_15,Master's & above,m,other,2,28,3,1,0,0,88,0
50911,33823,Sales & Marketing,region_22,Bachelor's,f,referred,1,27,3,1,1,0,47,0
50973,10256,Operations,region_30,Bachelor's,f,sourcing,1,26,3,1,0,0,63,0
50988,49413,Operations,region_2,Below Secondary,m,other,1,26,3,1,0,0,58,0
51021,74731,Operations,region_21,Bachelor's,m,sourcing,1,20,3,1,0,0,55,0
51039,21699,Operations,region_17,Bachelor's,m,sourcing,1,26,3,1,0,0,63,0
51051,76746,Legal,region_7,Below Secondary,m,other,2,28,3,1,0,0,60,0
51063,18721,Operations,region_22,Bachelor's,m,sourcing,1,26,5,1,1,0,61,0
51106,10456,HR,region_2,Bachelor's,m,other,1,26,5,1,1,0,50,1
51114,73821,Procurement,region_22,Bachelor's,f,other,1,30,3,1,0,0,68,0
51123,65971,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,29,3,1,0,0,49,0
51130,36552,Analytics,region_20,Bachelor's,m,sourcing,1,27,3,1,0,0,87,0
51152,64159,Sales & Marketing,region_2,Bachelor's,m,other,1,24,3,1,0,0,48,0
51182,27042,Sales & Marketing,region_26,,f,sourcing,1,24,3,1,0,0,46,0
51187,60608,R&D,region_26,Master's & above,f,sourcing,1,28,3,1,1,0,82,0
51188,63750,Sales & Marketing,region_16,Bachelor's,m,sourcing,2,29,3,1,0,0,46,0
51189,36289,HR,region_7,Bachelor's,f,other,1,29,3,1,1,0,52,0
51200,30072,Sales & Marketing,region_2,Bachelor's,m,other,1,24,3,1,1,0,98,1
51226,17147,Procurement,region_22,Bachelor's,f,sourcing,1,27,5,1,1,0,65,0
51227,25979,Technology,region_12,Bachelor's,m,sourcing,1,28,3,1,0,0,81,0
51238,40795,Operations,region_11,Bachelor's,m,other,1,28,5,1,1,0,62,0
51249,11812,Procurement,region_22,Bachelor's,m,other,1,30,3,1,0,0,71,0
51260,11225,Procurement,region_2,Bachelor's,f,sourcing,2,24,5,1,1,0,66,1
51325,26185,Operations,region_7,Bachelor's,m,sourcing,1,27,3,1,0,0,59,0
51328,63657,Procurement,region_2,Below Secondary,f,sourcing,1,23,3,1,0,0,67,0
51336,38714,Sales & Marketing,region_22,Master's & above,m,other,1,20,3,1,0,0,57,0
51348,20736,Operations,region_22,Bachelor's,f,other,1,28,3,1,0,0,63,0
51351,34652,Sales & Marketing,region_11,Bachelor's,m,sourcing,2,26,3,1,0,0,48,0
51365,44328,Sales & Marketing,region_2,,m,sourcing,1,25,5,1,1,0,50,0
51370,24253,Sales & Marketing,region_16,,m,other,1,23,3,1,0,0,47,0
51371,75858,Analytics,region_22,Bachelor's,f,sourcing,1,28,3,1,0,0,85,0
51372,14600,Operations,region_26,Bachelor's,m,other,1,25,3,1,0,0,59,0
51377,56350,Operations,region_27,Bachelor's,f,sourcing,1,29,5,1,1,0,58,0
51380,70959,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,28,5,1,1,0,44,1
51386,19063,Legal,region_2,Bachelor's,f,other,1,27,5,1,1,0,57,0
51398,55459,Operations,region_22,Bachelor's,m,other,1,22,3,1,0,0,59,0
51402,13462,Technology,region_22,Bachelor's,m,referred,1,27,4,1,1,0,78,0
51469,48634,Analytics,region_26,Bachelor's,m,other,2,24,3,1,0,0,89,0
51481,16059,Sales & Marketing,region_7,,m,other,2,23,3,1,0,0,47,0
51486,18614,Operations,region_20,Bachelor's,f,other,1,26,3,1,0,1,58,0
51487,53045,Technology,region_4,Bachelor's,f,other,1,26,3,1,0,0,77,0
51502,9260,HR,region_11,Bachelor's,m,sourcing,1,27,3,1,0,0,52,0
51512,14079,Operations,region_22,Bachelor's,f,other,1,26,5,1,1,0,62,0
51513,27216,Analytics,region_15,Bachelor's,m,other,1,28,3,1,0,0,87,0
51517,59570,Procurement,region_9,Bachelor's,m,other,1,28,3,1,0,0,67,0
51528,22092,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,22,3,1,0,0,48,0
51554,68095,Analytics,region_31,Bachelor's,m,sourcing,3,28,3,1,0,0,87,0
51567,56766,Sales & Marketing,region_1,Bachelor's,m,other,1,24,5,1,1,0,49,0
51633,21494,Sales & Marketing,region_2,Bachelor's,m,other,3,24,3,1,0,0,48,0
51634,31013,Sales & Marketing,region_2,Bachelor's,m,other,4,26,3,1,0,0,54,0
51682,46442,Technology,region_22,Bachelor's,f,sourcing,3,27,4,1,1,0,80,0
51692,38975,HR,region_11,Bachelor's,f,other,1,26,5,1,1,0,50,0
51706,18747,Sales & Marketing,region_32,Bachelor's,m,other,1,28,3,1,0,0,48,0
51712,10585,Sales & Marketing,region_2,Bachelor's,m,other,3,29,3,1,0,0,49,0
51740,69808,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,30,3,1,0,0,47,0
51741,62594,Analytics,region_22,Bachelor's,m,sourcing,2,29,5,1,1,0,86,1
51749,25429,HR,region_6,Bachelor's,f,other,1,26,3,1,0,0,51,0
51753,36593,Sales & Marketing,region_19,Bachelor's,m,other,1,25,3,1,0,0,47,0
51755,43783,HR,region_2,Below Secondary,m,referred,1,22,5,1,1,0,49,0
51758,46993,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,27,5,1,1,0,51,1
51784,60868,R&D,region_4,Bachelor's,m,other,4,29,3,1,0,0,85,0
51787,41895,Analytics,region_15,Bachelor's,m,sourcing,1,29,3,1,0,0,84,0
51823,27068,Operations,region_31,Bachelor's,f,other,1,27,3,1,0,0,63,0
51833,1900,Technology,region_2,Below Secondary,f,referred,1,24,3,1,1,0,81,0
51857,57161,Sales & Marketing,region_20,Bachelor's,f,sourcing,1,29,3,1,0,0,50,0
51883,50651,Analytics,region_22,Bachelor's,f,referred,1,26,1,1,1,0,84,0
51890,45773,Sales & Marketing,region_15,Bachelor's,m,other,1,31,3,1,0,0,51,0
51931,52281,Operations,region_25,Bachelor's,f,sourcing,1,30,3,1,0,0,59,0
51959,74544,Sales & Marketing,region_4,Bachelor's,m,other,1,26,5,1,1,0,47,0
51961,1059,Analytics,region_22,Bachelor's,m,other,2,28,5,1,1,0,85,0
51971,30852,Sales & Marketing,region_11,Bachelor's,m,other,2,27,3,1,0,0,49,0
51982,31824,Finance,region_22,Bachelor's,f,other,1,26,3,1,1,0,64,0
51992,66878,Sales & Marketing,region_30,Bachelor's,m,other,2,28,3,1,0,0,51,0
51993,66940,Sales & Marketing,region_7,Bachelor's,m,other,1,29,3,1,0,0,47,0
52021,53271,Sales & Marketing,region_22,Bachelor's,f,other,1,25,1,1,0,0,44,0
52038,43463,Analytics,region_9,Bachelor's,m,other,1,28,5,1,1,0,83,0
52046,1128,Legal,region_27,Bachelor's,f,other,1,27,3,1,0,0,59,0
52059,33325,Finance,region_27,Bachelor's,m,sourcing,2,26,5,1,1,0,63,0
52065,51797,Sales & Marketing,region_24,,f,other,1,30,3,1,0,0,52,0
52070,62096,Legal,region_22,Below Secondary,m,other,3,27,3,1,1,0,61,1
52075,42983,Operations,region_16,Bachelor's,m,other,1,26,5,1,1,0,57,0
52090,69771,Sales & Marketing,region_11,Bachelor's,m,other,2,30,3,1,0,0,51,0
52093,3123,Technology,region_2,Below Secondary,m,referred,1,25,5,1,1,0,76,0
52103,77611,Operations,region_27,Bachelor's,f,other,2,27,3,1,0,0,59,0
52127,64120,Technology,region_25,Bachelor's,m,other,1,30,3,1,0,0,79,0
52150,28736,Sales & Marketing,region_2,,m,sourcing,1,23,3,1,0,0,49,0
52157,60490,HR,region_2,Below Secondary,m,other,1,23,5,1,1,0,51,1
52177,39746,Operations,region_11,Bachelor's,m,other,1,30,3,1,0,0,56,0
52213,53964,Sales & Marketing,region_11,Bachelor's,m,other,1,25,3,1,0,0,52,0
52232,46457,Operations,region_28,Bachelor's,m,sourcing,2,29,3,1,0,0,58,0
52233,70352,Sales & Marketing,region_14,,m,sourcing,1,24,3,1,0,0,52,0
52236,2879,Sales & Marketing,region_2,,m,sourcing,2,23,3,1,0,0,47,0
52238,58434,Procurement,region_2,Bachelor's,m,sourcing,2,24,5,1,1,0,68,0
52246,3846,Sales & Marketing,region_31,Bachelor's,m,other,1,23,3,1,0,0,52,0
52247,35601,Procurement,region_30,Bachelor's,f,other,1,28,3,1,1,0,68,0
52254,10253,Sales & Marketing,region_22,Master's & above,m,other,5,31,3,1,0,0,48,0
52255,32641,Procurement,region_2,Below Secondary,f,sourcing,1,23,5,1,1,0,70,0
52262,10683,Analytics,region_11,Bachelor's,m,other,1,26,3,1,0,0,87,0
52291,61763,Procurement,region_22,Bachelor's,m,other,1,24,3,1,0,0,70,0
52294,29346,R&D,region_7,Bachelor's,m,other,1,33,3,1,0,0,87,0
52307,76844,Technology,region_26,Bachelor's,m,other,1,27,3,1,0,0,75,0
52325,74379,Sales & Marketing,region_32,Bachelor's,m,other,1,28,5,1,1,0,49,0
52346,10601,Sales & Marketing,region_5,Bachelor's,m,other,1,28,3,1,0,0,50,0
52358,75841,Sales & Marketing,region_28,Bachelor's,f,other,1,29,3,1,0,0,52,0
52379,44351,Operations,region_8,Bachelor's,f,sourcing,1,27,3,1,0,0,62,0
52380,42991,Sales & Marketing,region_13,Bachelor's,m,other,2,27,3,1,0,0,49,0
52391,73565,Sales & Marketing,region_7,,m,sourcing,1,24,3,1,0,0,51,0
52401,2556,Sales & Marketing,region_11,Bachelor's,m,other,1,30,5,1,1,0,49,0
52417,50302,Sales & Marketing,region_2,Bachelor's,m,other,6,28,3,1,0,0,47,0
52449,43732,Operations,region_8,Bachelor's,f,other,1,25,3,1,0,0,57,0
52454,73189,Sales & Marketing,region_16,Bachelor's,m,sourcing,2,24,5,1,1,0,50,0
52456,5447,Sales & Marketing,region_22,,m,sourcing,1,27,3,1,0,0,53,0
52465,75729,Procurement,region_10,Master's & above,m,other,1,29,4,1,1,0,64,0
52473,42979,Legal,region_2,Bachelor's,m,sourcing,1,27,3,1,0,0,60,0
52481,13111,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,25,3,1,1,0,55,0
52495,64737,Analytics,region_29,,m,other,1,29,3,1,0,0,82,0
52515,50337,Legal,region_5,Bachelor's,m,other,1,28,5,1,1,0,59,0
52516,52022,Operations,region_26,Bachelor's,m,other,1,28,5,1,1,0,59,0
52517,65967,Technology,region_7,Bachelor's,f,other,1,24,3,1,0,0,78,0
52526,23038,Sales & Marketing,region_4,Bachelor's,f,sourcing,1,27,3,1,0,0,48,0
52533,48469,Sales & Marketing,region_22,Bachelor's,f,sourcing,7,26,3,1,0,0,45,0
52539,74069,Legal,region_2,Below Secondary,m,other,1,25,1,1,0,0,56,0
52541,12826,HR,region_22,Bachelor's,f,other,1,31,5,1,0,0,64,1
52542,49944,Operations,region_2,Below Secondary,f,other,1,24,5,1,1,0,96,1
52544,75726,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,27,5,1,1,0,50,0
52547,76174,Finance,region_13,Bachelor's,m,other,1,27,3,1,1,0,60,0
52556,13278,Technology,region_7,Bachelor's,f,other,2,28,4,1,1,0,80,0
52563,44268,Analytics,region_22,Bachelor's,m,referred,1,27,3,1,1,1,94,1
52571,44691,Analytics,region_22,Bachelor's,m,sourcing,1,28,5,1,1,0,88,0
52573,49059,Procurement,region_26,Bachelor's,m,other,4,30,3,1,0,0,66,0
52584,29180,Sales & Marketing,region_22,Bachelor's,m,other,4,26,3,1,0,0,49,0
52591,7306,Technology,region_13,Bachelor's,f,other,1,32,4,1,1,0,84,0
52602,7630,Procurement,region_22,Bachelor's,m,other,5,27,3,1,0,0,75,0
52614,69868,Technology,region_31,Bachelor's,m,other,1,30,3,1,0,0,80,0
52629,47408,Sales & Marketing,region_9,,m,sourcing,1,30,3,1,0,0,52,0
52635,14516,Legal,region_22,Bachelor's,m,sourcing,1,25,5,1,1,0,60,0
52648,73578,Technology,region_26,Bachelor's,m,other,1,29,3,1,0,0,81,0
52682,8150,Analytics,region_22,Bachelor's,m,other,1,27,3,1,0,0,88,0
52694,723,Sales & Marketing,region_22,Bachelor's,m,other,1,23,3,1,0,0,48,0
52696,17606,Sales & Marketing,region_21,Bachelor's,f,sourcing,1,25,3,1,0,0,47,0
52700,10918,Sales & Marketing,region_15,,m,sourcing,1,24,5,1,1,0,45,0
52701,72087,Sales & Marketing,region_2,,m,sourcing,3,21,3,1,0,0,52,0
52711,19753,Sales & Marketing,region_22,Bachelor's,f,referred,1,29,5,1,1,0,50,1
52734,13370,Sales & Marketing,region_2,Bachelor's,m,other,1,28,3,1,0,0,46,0
52760,61759,Analytics,region_11,Bachelor's,f,sourcing,1,30,3,1,1,0,85,0
52761,45982,Analytics,region_29,Bachelor's,f,other,1,28,5,1,1,0,83,0
52809,17419,Sales & Marketing,region_22,,m,sourcing,1,21,5,1,1,0,48,0
52811,10763,Sales & Marketing,region_22,Bachelor's,m,other,1,29,5,1,1,0,53,0
52837,62153,Finance,region_2,Bachelor's,m,sourcing,2,40,5,1,1,0,61,0
52847,50284,Analytics,region_22,Bachelor's,m,other,3,29,3,1,0,0,81,0
52848,75486,R&D,region_29,Master's & above,m,sourcing,1,29,3,1,0,0,86,0
52849,44913,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,27,5,1,1,0,50,0
52870,43728,Sales & Marketing,region_15,,m,sourcing,1,27,3,1,0,0,54,0
52883,58714,HR,region_2,Bachelor's,f,sourcing,1,28,5,1,1,0,92,1
52908,2650,Sales & Marketing,region_34,Bachelor's,m,sourcing,3,28,3,1,0,0,46,0
52938,31856,Operations,region_7,Bachelor's,m,sourcing,1,30,3,1,0,0,57,0
52944,62264,Sales & Marketing,region_6,Bachelor's,m,other,1,26,5,1,1,0,45,0
52949,44964,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,29,3,1,0,0,49,0
52962,42450,Sales & Marketing,region_7,,m,sourcing,1,28,3,1,0,0,53,0
52973,20234,Finance,region_26,Bachelor's,m,sourcing,1,28,3,1,0,0,63,0
52978,48653,Analytics,region_22,Bachelor's,f,sourcing,2,27,3,1,1,0,89,0
53002,32190,Finance,region_2,Bachelor's,m,sourcing,1,28,5,1,1,0,58,0
53009,2571,HR,region_2,,m,other,1,25,3,1,0,0,48,0
53010,65858,Technology,region_29,Bachelor's,m,sourcing,1,28,3,1,0,0,78,0
53012,70673,Sales & Marketing,region_21,Bachelor's,m,sourcing,1,24,3,1,0,0,54,0
53023,72752,Technology,region_5,Bachelor's,f,other,1,24,5,1,1,0,85,1
53030,6522,Procurement,region_22,Bachelor's,m,sourcing,1,30,3,1,0,0,72,0
53057,64828,Operations,region_22,Bachelor's,f,other,1,31,2,1,1,0,67,0
53058,38826,Analytics,region_20,Bachelor's,m,other,2,29,3,1,0,0,89,0
53090,55789,Sales & Marketing,region_15,,m,other,1,23,3,1,0,0,51,0
53092,70391,Analytics,region_26,Bachelor's,m,other,1,30,1,1,0,0,93,0
53130,62920,Operations,region_24,Bachelor's,f,sourcing,1,27,3,1,0,0,62,0
53152,54399,Analytics,region_13,,m,sourcing,1,29,3,1,0,0,92,0
53157,9838,Technology,region_2,Bachelor's,m,other,2,28,5,1,1,0,82,0
53167,2386,Operations,region_22,Master's & above,f,other,2,31,5,1,1,0,59,0
53174,43659,Technology,region_2,Bachelor's,m,referred,1,24,3,1,0,0,86,1
53180,39345,Sales & Marketing,region_22,Bachelor's,m,other,5,28,3,1,0,0,47,0
53193,18062,Sales & Marketing,region_32,Bachelor's,m,other,1,32,3,1,0,0,45,0
53213,16513,Legal,region_22,Below Secondary,m,other,1,27,4,1,1,0,97,1
53251,22695,Analytics,region_29,Bachelor's,m,other,1,26,5,1,1,0,88,0
53255,37935,Legal,region_2,Bachelor's,m,other,2,33,3,1,0,0,58,0
53258,62921,Sales & Marketing,region_31,Bachelor's,m,other,1,27,3,1,0,0,55,0
53277,3381,Procurement,region_11,Bachelor's,f,sourcing,1,30,5,1,1,0,69,1
53296,28773,HR,region_2,Below Secondary,f,sourcing,1,23,3,1,0,0,54,0
53305,72661,Legal,region_12,Bachelor's,m,other,1,26,3,1,0,0,59,0
53375,19777,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,24,3,1,0,0,49,0
53379,29392,Sales & Marketing,region_22,,m,sourcing,1,20,3,1,0,0,52,0
53387,66450,Operations,region_5,Bachelor's,m,sourcing,1,27,3,1,0,0,56,0
53393,18643,Operations,region_31,Bachelor's,m,sourcing,1,29,3,1,0,0,61,0
53405,12626,Sales & Marketing,region_7,,m,sourcing,1,27,5,1,1,0,45,0
53407,77002,Finance,region_4,Bachelor's,f,other,1,28,3,1,0,0,60,0
53420,68134,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,27,5,1,1,0,48,0
53423,28901,Sales & Marketing,region_26,Bachelor's,m,other,1,25,3,1,0,0,48,0
53436,15344,Technology,region_2,Bachelor's,m,other,1,24,4,1,1,0,79,1
53486,23687,Sales & Marketing,region_7,Bachelor's,m,referred,2,27,5,1,1,0,49,0
53502,57827,Sales & Marketing,region_25,,m,sourcing,2,26,3,1,0,0,50,0
53508,9501,Legal,region_22,Below Secondary,m,other,1,24,3,1,0,0,61,0
53517,15952,Sales & Marketing,region_24,Bachelor's,m,sourcing,3,25,3,1,0,0,49,0
53526,45907,HR,region_7,Bachelor's,m,other,1,27,3,1,0,0,51,0
53533,18367,Technology,region_2,Bachelor's,m,sourcing,1,27,4,1,1,0,97,1
53551,34968,Sales & Marketing,region_25,Bachelor's,m,other,1,29,3,1,0,0,48,0
53561,19416,Technology,region_29,Below Secondary,m,sourcing,1,24,4,1,1,0,81,0
53597,66361,Technology,region_2,Bachelor's,f,other,1,27,3,1,0,0,80,0
53604,50367,Analytics,region_20,Bachelor's,f,sourcing,1,28,5,1,0,0,83,0
53614,40623,Operations,region_12,Bachelor's,m,sourcing,1,28,3,1,0,0,62,0
53623,25935,Sales & Marketing,region_29,,m,sourcing,1,27,3,1,0,0,54,0
53630,4852,Sales & Marketing,region_2,Bachelor's,f,other,1,24,5,1,1,0,45,0
53651,48741,Analytics,region_26,Bachelor's,m,other,2,24,5,1,1,0,82,0
53666,22779,Analytics,region_28,Bachelor's,m,sourcing,1,30,3,1,0,0,84,1
53686,53510,Procurement,region_2,Below Secondary,m,sourcing,1,25,3,1,0,0,68,0
53705,14433,Finance,region_2,Bachelor's,m,sourcing,3,25,4,1,1,0,54,0
53710,23903,Finance,region_22,Bachelor's,m,other,2,24,5,1,1,0,62,0
53726,39013,Operations,region_7,Bachelor's,f,sourcing,1,29,5,1,1,0,62,1
53728,6828,Operations,region_8,Bachelor's,m,sourcing,1,27,5,1,1,0,62,0
53797,42457,Finance,region_2,Bachelor's,m,sourcing,1,29,5,1,1,0,57,0
53818,43512,Operations,region_2,Below Secondary,m,sourcing,1,24,3,1,0,0,65,0
53825,49673,Technology,region_7,Below Secondary,f,sourcing,1,24,4,1,1,0,77,1
53834,9351,HR,region_34,Bachelor's,m,other,1,26,4,1,1,0,53,0
53844,19495,Sales & Marketing,region_13,Bachelor's,m,other,1,29,3,1,0,0,53,0
53876,56813,Analytics,region_13,Bachelor's,m,sourcing,1,28,5,1,1,0,86,1
53892,57878,Finance,region_22,Below Secondary,m,other,3,23,3,1,0,0,58,0
53893,589,Sales & Marketing,region_14,,m,other,2,24,3,1,0,0,47,0
53904,75249,Technology,region_24,Bachelor's,m,sourcing,1,28,3,1,0,0,82,0
53922,37270,Technology,region_12,Bachelor's,m,other,2,28,3,1,0,0,77,0
53929,40425,Finance,region_31,Bachelor's,m,other,1,24,3,1,0,0,58,0
53930,9987,Technology,region_22,Bachelor's,m,other,1,28,3,1,0,1,81,0
53949,796,Operations,region_22,Below Secondary,m,sourcing,1,24,5,1,1,0,57,0
53954,72710,Operations,region_2,Below Secondary,m,sourcing,1,21,3,1,0,0,60,0
53958,55881,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,24,3,1,1,0,45,0
53971,12248,Sales & Marketing,region_2,,m,sourcing,1,27,3,1,0,0,53,0
53982,75514,Procurement,region_2,Bachelor's,f,sourcing,1,28,5,1,1,0,67,0
53983,71684,Sales & Marketing,region_2,,f,other,1,25,5,1,0,1,86,1
53994,25474,Sales & Marketing,region_26,Bachelor's,f,sourcing,1,29,3,1,0,0,45,0
53997,60194,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,27,3,1,0,0,48,0
54009,75687,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,24,3,1,0,0,45,0
54013,43543,Finance,region_27,Bachelor's,m,other,2,24,5,1,1,0,58,0
54022,19092,HR,region_24,Bachelor's,m,other,1,30,3,1,0,0,52,0
54051,11005,Finance,region_2,Below Secondary,m,sourcing,1,23,5,1,1,0,59,0
54102,57459,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,28,3,1,0,0,48,0
54103,48078,Sales & Marketing,region_14,Bachelor's,m,other,1,29,3,1,0,0,47,0
54111,2777,Procurement,region_7,Bachelor's,f,sourcing,2,24,3,1,0,0,68,0
54127,46323,Analytics,region_26,Bachelor's,m,other,1,29,3,1,0,0,80,0
54136,37975,Sales & Marketing,region_2,Bachelor's,m,sourcing,6,26,3,1,0,0,48,0
54160,14257,Sales & Marketing,region_14,Bachelor's,m,other,1,30,3,1,0,0,55,0
54168,76686,Sales & Marketing,region_28,Master's & above,m,sourcing,1,31,3,1,0,0,52,0
54234,30777,Technology,region_7,Bachelor's,m,sourcing,2,28,3,1,0,0,83,0
54244,44560,Procurement,region_10,Master's & above,f,other,1,31,3,1,1,0,68,0
54272,39172,HR,region_27,Bachelor's,m,sourcing,1,25,5,1,1,0,50,0
54287,53040,Procurement,region_2,Below Secondary,m,other,4,24,5,1,1,0,73,0
54293,76209,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,27,5,1,1,0,49,0
54343,48082,Procurement,region_2,Bachelor's,f,sourcing,1,27,3,1,0,0,68,0
54354,11583,Procurement,region_2,Below Secondary,f,other,4,25,3,1,0,0,69,0
54375,8459,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,29,3,1,0,0,47,0
54386,14343,Analytics,region_28,Master's & above,m,other,1,30,5,1,1,0,84,0
54387,44280,Sales & Marketing,region_12,Bachelor's,m,other,1,26,3,1,0,0,49,0
54401,26901,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,30,3,1,0,0,49,0
