,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score
18317,893,Analytics,region_2,Bachelor's,m,other,1,32,5.0,4,1,1,84
18318,6677,HR,region_2,Bachelor's,f,referred,1,32,5.0,10,0,0,50
18319,56064,Sales & Marketing,region_4,Bachelor's,f,sourcing,1,27,4.0,2,0,0,53
18320,16906,R&D,region_22,Bachelor's,m,sourcing,2,32,4.0,2,0,0,87
18321,17336,Technology,region_26,Bachelor's,m,sourcing,3,30,3.0,1,0,0,79
18322,35322,Operations,region_2,Bachelor's,m,sourcing,1,33,4.0,3,0,0,62
18323,31380,Operations,region_13,Bachelor's,m,other,1,37,3.0,7,0,0,61
18324,48531,Analytics,region_22,Master's & above,m,other,2,32,3.0,6,0,0,85
18325,45421,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,28,1.0,3,1,0,47
18326,57936,Procurement,region_22,Bachelor's,m,sourcing,2,24,5.0,2,1,0,72
18327,12333,Sales & Marketing,region_2,Master's & above,m,sourcing,1,33,3.0,7,0,0,98
18328,68121,Technology,region_7,Master's & above,m,sourcing,1,43,3.0,4,1,1,89
18329,48351,Operations,region_15,Bachelor's,m,referred,1,35,3.0,6,1,0,65
18330,19169,Sales & Marketing,region_4,Master's & above,m,sourcing,1,30,5.0,3,1,0,47
18331,32825,Operations,region_16,Bachelor's,f,sourcing,1,33,4.0,4,1,0,60
18332,72467,HR,region_23,Bachelor's,m,sourcing,1,33,4.0,7,1,0,51
18333,48944,Analytics,region_2,Bachelor's,m,sourcing,2,52,3.0,19,0,0,85
18334,49314,Operations,region_22,Bachelor's,m,sourcing,1,32,5.0,3,1,0,63
18335,956,Procurement,region_20,Bachelor's,m,sourcing,1,30,3.0,5,0,0,65
18336,38385,Technology,region_27,Bachelor's,m,other,1,28,3.0,3,1,0,77
18337,53013,Procurement,region_2,Bachelor's,f,sourcing,1,47,4.0,5,1,0,73
18338,63128,Procurement,region_22,Bachelor's,m,sourcing,1,31,5.0,5,0,0,90
18340,15623,Procurement,region_2,Bachelor's,f,other,2,31,3.0,2,0,0,72
18341,43637,Operations,region_2,Bachelor's,m,other,1,29,2.0,2,0,0,65
18343,27231,Operations,region_2,Bachelor's,f,sourcing,1,36,3.0,9,0,0,61
18344,48891,Sales & Marketing,region_5,Bachelor's,f,other,1,31,3.0,4,0,0,52
18345,30434,Technology,region_2,Bachelor's,f,other,1,57,1.0,7,0,0,86
18346,27773,Operations,region_6,Bachelor's,m,other,1,37,5.0,2,1,0,63
18347,4800,R&D,region_2,Master's & above,m,other,4,31,3.0,2,0,0,80
18348,67037,Sales & Marketing,region_22,Bachelor's,m,other,3,28,4.0,4,0,0,49
18349,9906,Technology,region_7,Bachelor's,m,other,1,52,4.0,25,0,0,79
18351,36996,Sales & Marketing,region_29,Bachelor's,f,other,2,28,1.0,2,0,0,53
18353,38836,HR,region_2,Bachelor's,m,sourcing,1,56,4.0,13,0,0,48
18354,72864,Operations,region_19,Bachelor's,m,other,2,36,3.0,3,1,0,62
18356,64380,Operations,region_2,Bachelor's,f,other,1,45,4.0,6,0,0,55
18357,38665,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,32,4.0,5,0,0,50
18358,75904,Procurement,region_22,Master's & above,f,sourcing,1,34,4.0,9,1,0,74
18359,72460,Sales & Marketing,region_22,Master's & above,m,other,1,39,4.0,10,0,0,46
18360,39255,Operations,region_13,Master's & above,m,other,1,49,4.0,18,0,0,67
18361,51881,Finance,region_31,Bachelor's,f,sourcing,1,30,3.0,3,0,0,67
18363,9590,Technology,region_22,Bachelor's,f,sourcing,1,27,4.0,2,0,1,89
18364,6031,Procurement,region_3,Master's & above,m,other,1,34,5.0,3,1,0,67
18365,66005,Procurement,region_17,Master's & above,f,other,1,47,1.0,19,0,0,73
18366,19305,Technology,region_17,Bachelor's,f,sourcing,1,32,1.0,6,0,0,80
18367,18690,Operations,region_11,Bachelor's,m,sourcing,1,47,3.0,16,0,0,64
18368,54243,Sales & Marketing,region_2,Bachelor's,f,other,4,27,3.0,3,0,0,53
18369,37089,Operations,region_24,Bachelor's,m,other,1,26,3.0,3,0,0,60
18370,31862,HR,region_22,Bachelor's,m,other,1,30,3.0,5,0,0,53
18371,65608,Sales & Marketing,region_7,Bachelor's,m,other,1,36,3.0,3,1,0,46
18372,27245,Operations,region_2,Master's & above,f,sourcing,1,45,4.0,12,1,0,62
18374,1666,Technology,region_7,Master's & above,m,referred,1,34,4.0,4,1,0,79
18375,55033,Technology,region_17,Bachelor's,m,other,1,28,3.0,2,0,0,80
18377,9941,R&D,region_22,Bachelor's,m,sourcing,3,28,3.0,4,1,0,89
18378,14615,Sales & Marketing,region_27,Bachelor's,m,other,1,28,3.0,5,0,0,52
18380,21522,Technology,region_4,Bachelor's,f,other,1,31,5.0,2,1,0,81
18381,46574,Technology,region_13,Bachelor's,m,other,1,30,1.0,4,0,0,84
18382,67337,Procurement,region_29,Bachelor's,m,sourcing,1,34,3.0,3,0,0,71
18383,8739,Operations,region_24,Bachelor's,m,sourcing,1,32,5.0,4,1,0,60
18384,49365,Sales & Marketing,region_7,Master's & above,m,sourcing,1,33,5.0,7,1,0,48
18385,34024,HR,region_7,Master's & above,m,other,1,44,4.0,16,0,0,52
18387,34020,Sales & Marketing,region_11,Bachelor's,m,other,1,26,5.0,4,0,0,54
18388,45926,Procurement,region_20,Bachelor's,m,other,1,30,4.0,4,0,0,65
18389,21174,Procurement,region_2,Bachelor's,m,other,1,35,4.0,5,1,0,69
18390,68374,Sales & Marketing,region_2,Master's & above,m,other,1,42,5.0,13,1,0,49
18391,26511,Procurement,region_26,Master's & above,m,other,1,42,4.0,3,0,0,74
18392,1697,Analytics,region_2,Bachelor's,m,other,1,41,5.0,3,1,0,85
18393,54945,Analytics,region_26,Bachelor's,m,sourcing,1,39,1.0,6,0,0,86
18394,33546,Procurement,region_2,Master's & above,f,other,1,31,4.0,5,0,0,71
18395,73162,Operations,region_26,Bachelor's,f,sourcing,1,29,3.0,2,1,0,58
18396,31562,Sales & Marketing,region_16,Bachelor's,f,other,1,35,3.0,3,1,1,46
18397,57834,HR,region_22,Bachelor's,m,sourcing,1,47,4.0,4,1,0,51
18398,45299,Technology,region_5,Master's & above,f,other,1,34,2.0,4,1,0,82
18399,31769,Operations,region_27,Bachelor's,m,other,1,43,5.0,3,1,0,59
18400,62023,Technology,region_13,Master's & above,m,other,1,41,3.0,2,0,0,78
18401,51495,Sales & Marketing,region_29,Bachelor's,m,other,2,31,3.0,5,0,0,50
18402,39350,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,36,3.0,2,1,0,50
18403,40550,Technology,region_7,Master's & above,f,other,1,35,2.0,10,0,0,80
18404,40332,Procurement,region_2,Master's & above,f,sourcing,1,31,4.0,4,0,0,72
18405,17671,Sales & Marketing,region_3,Bachelor's,m,other,1,28,4.0,6,0,0,46
18406,39667,Sales & Marketing,region_2,Master's & above,f,sourcing,1,30,3.0,6,0,0,52
18407,9854,Sales & Marketing,region_31,Bachelor's,m,other,1,44,3.0,2,0,0,42
18408,58634,Operations,region_4,Bachelor's,f,other,1,33,5.0,4,1,0,60
18409,44823,Analytics,region_22,Bachelor's,m,other,1,28,2.0,3,1,1,88
18410,55950,Sales & Marketing,region_2,Master's & above,f,sourcing,1,34,3.0,7,0,0,48
18411,11810,Operations,region_2,Bachelor's,f,other,2,31,3.0,6,0,0,60
18412,58256,Sales & Marketing,region_15,Master's & above,m,sourcing,1,40,4.0,8,0,0,46
18413,71161,Finance,region_32,Bachelor's,f,sourcing,1,30,3.0,3,0,0,58
18414,34273,Sales & Marketing,region_26,Bachelor's,m,other,1,45,5.0,15,0,0,49
18415,25848,Sales & Marketing,region_7,Master's & above,f,sourcing,2,35,2.0,4,0,0,51
18416,61704,Technology,region_33,Master's & above,m,other,1,39,3.0,8,0,1,91
18417,27028,Operations,region_2,Bachelor's,f,other,1,45,3.0,7,0,0,55
18418,8951,Sales & Marketing,region_28,Bachelor's,m,other,2,41,3.0,7,0,0,45
18419,10834,Operations,region_2,Bachelor's,m,other,1,36,3.0,8,0,0,62
18420,35868,Procurement,region_26,Bachelor's,m,other,1,32,3.0,6,1,0,66
18421,71877,Finance,region_19,Bachelor's,m,other,1,30,3.0,7,1,0,65
18422,26488,Operations,region_19,Master's & above,f,sourcing,1,38,5.0,7,1,0,61
18423,36026,Sales & Marketing,region_20,Bachelor's,m,other,1,43,2.0,5,0,0,49
18424,37396,Sales & Marketing,region_2,Bachelor's,m,other,1,51,3.0,7,1,0,46
18425,72205,Operations,region_13,Bachelor's,f,other,1,46,3.0,19,0,0,62
18427,40494,Sales & Marketing,region_2,Bachelor's,m,other,1,43,3.0,10,1,0,45
18428,74613,Finance,region_20,Bachelor's,m,other,2,27,2.0,2,0,0,61
18429,60901,Procurement,region_13,Master's & above,m,sourcing,1,47,4.0,4,1,0,68
18430,49879,Operations,region_8,Bachelor's,f,sourcing,1,34,3.0,7,0,1,57
18431,35117,Technology,region_31,Bachelor's,m,other,2,29,4.0,4,0,0,79
18432,65038,Technology,region_27,Master's & above,m,other,1,37,2.0,10,0,0,80
18433,57340,Operations,region_5,Bachelor's,m,sourcing,1,27,2.0,1,0,0,61
18435,13486,Operations,region_11,Bachelor's,m,sourcing,2,36,5.0,4,1,0,60
18436,11849,Technology,region_15,Master's & above,m,other,1,43,3.0,4,0,0,79
18437,59705,Procurement,region_17,Bachelor's,f,other,1,55,4.0,4,1,0,73
18438,51134,Operations,region_26,Master's & above,f,other,1,36,4.0,3,0,0,59
18439,18336,Sales & Marketing,region_28,Master's & above,m,sourcing,2,32,1.0,7,0,0,47
18440,51187,HR,region_31,Master's & above,m,other,3,37,2.0,7,0,0,50
18441,60289,Technology,region_13,Master's & above,f,sourcing,1,38,3.0,2,0,0,81
18442,46853,Procurement,region_5,Bachelor's,f,other,1,33,2.0,8,0,0,70
18443,44274,Sales & Marketing,region_4,Master's & above,m,sourcing,2,40,5.0,4,1,0,90
18444,37781,Technology,region_2,Master's & above,m,sourcing,1,38,2.0,11,0,0,76
18447,71489,Finance,region_2,Master's & above,f,sourcing,1,41,3.0,6,0,0,61
18448,57430,Operations,region_15,Bachelor's,m,sourcing,1,46,5.0,17,1,0,53
18449,31263,Operations,region_27,Bachelor's,m,sourcing,1,30,5.0,2,1,0,65
18450,42535,Technology,region_2,Bachelor's,m,sourcing,1,39,3.0,6,0,0,79
18451,22770,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,31,2.0,3,1,0,48
18452,4107,Sales & Marketing,region_26,Bachelor's,m,other,2,26,3.0,4,0,0,49
18454,7963,Procurement,region_26,Bachelor's,m,sourcing,1,28,3.0,2,0,0,67
18455,13094,Sales & Marketing,region_15,Bachelor's,m,other,1,34,2.0,7,0,0,50
18456,16617,Operations,region_22,Bachelor's,f,sourcing,1,30,5.0,3,0,0,68
18457,73641,Finance,region_6,Bachelor's,m,other,2,26,3.0,4,0,0,60
18458,18728,Analytics,region_2,Bachelor's,m,sourcing,2,33,5.0,6,0,0,88
18459,63477,Finance,region_6,Bachelor's,m,other,2,27,5.0,3,1,0,58
18460,60429,Sales & Marketing,region_30,Bachelor's,m,other,1,33,1.0,8,0,0,55
18462,31323,Operations,region_11,Bachelor's,f,sourcing,1,25,5.0,2,1,0,61
18463,25238,Operations,region_22,Master's & above,m,other,1,37,4.0,3,1,0,59
18464,70510,Sales & Marketing,region_10,Master's & above,m,sourcing,1,29,3.0,2,0,0,51
18465,47534,Sales & Marketing,region_22,Bachelor's,f,sourcing,2,29,1.0,6,0,0,44
18466,61486,R&D,region_4,Master's & above,m,other,1,34,4.0,6,1,1,87
18467,31892,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,27,1.0,5,0,0,52
18468,41374,Sales & Marketing,region_2,Master's & above,f,sourcing,1,48,1.0,10,0,0,46
18469,71553,Operations,region_4,Bachelor's,m,sourcing,1,43,5.0,15,0,0,60
18471,34422,Technology,region_2,Master's & above,f,other,1,36,1.0,6,0,0,76
18472,31093,Technology,region_13,Master's & above,f,sourcing,1,44,1.0,15,0,0,80
18474,6092,Procurement,region_16,Bachelor's,m,sourcing,2,35,3.0,9,0,0,72
18475,59786,Procurement,region_4,Master's & above,m,sourcing,1,54,2.0,12,0,0,67
18476,5104,Analytics,region_32,Bachelor's,m,other,1,30,3.0,3,0,0,87
18477,74658,R&D,region_22,Bachelor's,m,sourcing,1,28,4.0,5,1,0,84
18478,9437,Procurement,region_23,Bachelor's,f,other,1,31,4.0,4,1,0,70
18479,57153,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,31,5.0,3,1,0,48
18480,29455,Operations,region_31,Bachelor's,m,other,1,35,3.0,3,0,0,55
18481,60285,Operations,region_16,Bachelor's,m,sourcing,1,38,3.0,12,0,0,63
18482,57696,Finance,region_22,Bachelor's,m,other,2,28,5.0,7,0,0,57
18483,23206,Analytics,region_2,Bachelor's,m,other,3,34,2.0,6,0,0,84
18485,16777,Analytics,region_15,Bachelor's,m,sourcing,2,29,3.0,5,0,0,80
18487,11429,Procurement,region_12,Bachelor's,m,other,2,32,5.0,7,1,1,69
18488,37800,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,44,2.0,8,0,0,48
18489,6156,Sales & Marketing,region_13,Master's & above,f,sourcing,1,34,3.0,5,0,0,52
18490,21083,Sales & Marketing,region_14,Bachelor's,m,other,3,33,3.0,7,0,0,50
18491,68906,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,24,3.0,2,0,0,48
18492,981,Operations,region_4,Master's & above,m,other,1,51,4.0,22,0,0,63
18493,4121,Operations,region_28,Bachelor's,m,other,1,27,3.0,2,1,0,60
18495,43764,Operations,region_17,Bachelor's,m,other,1,26,5.0,5,1,0,61
18496,50483,Sales & Marketing,region_14,Bachelor's,m,other,1,36,5.0,4,0,0,43
18497,55729,Finance,region_31,Bachelor's,m,other,1,34,1.0,5,1,0,58
18498,42965,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,42,1.0,11,0,0,49
18499,53420,Sales & Marketing,region_28,Master's & above,m,other,1,48,3.0,5,0,0,50
18500,29789,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,31,3.0,5,0,0,51
18501,32175,Operations,region_16,Bachelor's,m,sourcing,1,32,3.0,4,0,0,61
18502,49397,HR,region_2,Bachelor's,m,sourcing,1,25,2.0,2,1,0,45
18503,30571,Procurement,region_5,Bachelor's,m,sourcing,1,33,3.0,2,0,0,68
18504,14314,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,26,5.0,3,0,0,48
18505,8039,Legal,region_26,Bachelor's,m,sourcing,1,35,3.0,5,0,0,58
18506,63007,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,37,2.0,10,0,0,47
18508,46202,Operations,region_15,Bachelor's,m,sourcing,1,38,3.0,3,1,0,62
18509,31297,Operations,region_5,Bachelor's,m,other,1,33,1.0,7,0,0,59
18510,24131,Technology,region_2,Bachelor's,m,sourcing,1,28,3.0,3,0,0,80
18511,36806,Technology,region_15,Master's & above,m,sourcing,1,34,4.0,9,0,0,84
18512,65076,Operations,region_2,Bachelor's,m,other,1,53,5.0,23,0,0,62
18514,75988,Sales & Marketing,region_2,Bachelor's,f,other,1,52,3.0,19,0,0,52
18515,7683,HR,region_2,Bachelor's,f,other,1,35,3.0,3,1,0,51
18516,65457,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,35,3.0,2,0,0,50
18517,75549,Sales & Marketing,region_2,Bachelor's,m,sourcing,6,29,3.0,3,0,0,50
18519,67475,Technology,region_30,Bachelor's,f,sourcing,1,28,4.0,2,0,0,77
18520,66502,Operations,region_22,Bachelor's,f,other,2,38,5.0,4,1,0,59
18521,27552,Analytics,region_27,Bachelor's,m,other,1,35,1.0,5,0,0,85
18522,59526,Sales & Marketing,region_33,Master's & above,m,other,1,39,4.0,3,0,0,50
18523,18782,Operations,region_10,Bachelor's,m,other,1,36,3.0,7,0,0,55
18524,46,Operations,region_22,Bachelor's,m,other,2,28,2.0,6,0,0,56
18525,65533,Procurement,region_7,Master's & above,f,sourcing,1,37,5.0,2,1,0,67
18526,55118,Finance,region_2,Master's & above,f,sourcing,1,59,3.0,31,0,0,64
18527,15605,Analytics,region_32,Bachelor's,m,other,1,35,3.0,7,0,0,85
18528,19314,Procurement,region_2,Master's & above,m,other,1,33,5.0,10,1,0,69
18529,77516,Operations,region_2,Master's & above,f,other,1,38,4.0,4,1,0,59
18530,9406,Sales & Marketing,region_29,Bachelor's,m,sourcing,2,27,3.0,3,0,0,48
18531,36595,Operations,region_22,Bachelor's,m,referred,1,33,3.0,7,1,0,58
18532,7177,Operations,region_7,Bachelor's,f,other,1,37,2.0,4,0,0,57
18533,47731,Finance,region_26,Bachelor's,m,other,2,27,3.0,3,0,0,58
18534,70802,Sales & Marketing,region_1,Bachelor's,m,other,1,35,1.0,3,1,0,48
18535,68697,R&D,region_2,Master's & above,m,sourcing,2,41,5.0,6,0,0,81
18536,3568,Operations,region_14,Master's & above,f,other,1,38,5.0,10,1,0,56
18537,31557,Operations,region_2,Bachelor's,f,referred,1,38,3.0,11,0,0,59
18538,53910,Procurement,region_2,Bachelor's,m,other,3,51,4.0,4,1,0,68
18539,75120,Operations,region_26,Master's & above,f,other,1,39,3.0,12,0,0,60
18541,50187,Operations,region_13,Bachelor's,m,other,1,38,5.0,3,0,0,54
18542,12374,Finance,region_7,Bachelor's,m,other,1,32,3.0,6,0,0,59
18543,27609,Operations,region_6,Bachelor's,f,other,1,37,3.0,10,0,0,58
18544,19697,Procurement,region_16,Bachelor's,m,other,1,30,5.0,6,1,0,69
18545,38533,Operations,region_21,Bachelor's,m,sourcing,1,33,4.0,3,0,0,60
18546,2106,Technology,region_7,Bachelor's,m,other,2,32,4.0,6,0,0,79
18547,25660,Operations,region_2,Bachelor's,f,other,1,26,5.0,3,1,0,64
18548,38869,Sales & Marketing,region_24,Bachelor's,m,other,2,27,3.0,5,0,0,51
18549,23606,Operations,region_4,Master's & above,f,other,2,33,3.0,5,1,0,88
18550,7381,Procurement,region_15,Master's & above,m,sourcing,1,39,5.0,4,1,0,73
18551,12779,Operations,region_17,Bachelor's,m,sourcing,1,40,4.0,7,1,0,60
18552,1512,Procurement,region_26,Bachelor's,m,sourcing,2,28,4.0,3,0,0,67
18553,21435,Analytics,region_32,Bachelor's,m,sourcing,1,27,5.0,2,1,0,82
18554,5754,Operations,region_12,Bachelor's,f,sourcing,1,35,5.0,5,1,0,58
18556,32662,Operations,region_32,Bachelor's,f,sourcing,1,42,3.0,10,0,0,62
18557,58808,Analytics,region_2,Master's & above,m,sourcing,1,36,5.0,7,0,0,82
18558,28358,Analytics,region_22,Bachelor's,m,other,1,28,1.0,3,1,0,88
18559,71774,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,52,2.0,20,0,0,48
18560,70157,HR,region_7,Below Secondary,m,other,1,25,3.0,2,1,0,43
18561,63998,Sales & Marketing,region_22,Bachelor's,m,other,2,37,1.0,7,0,0,49
18562,50005,Operations,region_2,Bachelor's,m,other,3,31,2.0,6,0,0,60
18563,52453,Procurement,region_2,Bachelor's,m,sourcing,1,54,3.0,7,0,0,67
18564,36112,Procurement,region_31,Bachelor's,m,other,1,43,5.0,16,1,0,71
18565,7063,Procurement,region_7,Bachelor's,f,sourcing,3,28,1.0,2,0,0,69
18567,24182,Procurement,region_2,Bachelor's,f,other,1,42,2.0,14,0,0,69
18568,24340,Procurement,region_17,Bachelor's,m,sourcing,4,30,3.0,8,0,0,70
18569,64751,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,28,4.0,5,0,0,52
18570,34141,Analytics,region_19,Bachelor's,m,sourcing,1,27,3.0,3,0,0,82
18571,36476,R&D,region_10,Master's & above,m,other,1,34,4.0,2,0,0,83
18572,23697,Sales & Marketing,region_30,Bachelor's,m,other,1,32,1.0,7,0,0,53
18573,56497,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,34,5.0,6,0,0,49
18574,19410,Operations,region_7,Master's & above,m,other,1,38,3.0,10,1,0,57
18576,44374,Sales & Marketing,region_15,Bachelor's,m,other,1,25,1.0,3,0,0,54
18577,76935,Procurement,region_19,Bachelor's,m,sourcing,3,38,5.0,9,1,0,69
18578,24719,Technology,region_21,Bachelor's,m,sourcing,2,30,2.0,2,0,0,80
18579,3785,Operations,region_30,Bachelor's,m,sourcing,1,34,3.0,10,0,0,63
18581,23086,Sales & Marketing,region_2,Master's & above,m,other,1,32,3.0,6,0,0,54
18582,43623,HR,region_2,Master's & above,f,other,1,45,1.0,16,0,0,53
18584,14547,Procurement,region_22,Bachelor's,m,sourcing,2,30,5.0,5,1,0,75
18585,20206,HR,region_22,Master's & above,f,sourcing,1,40,3.0,6,0,0,51
18586,60991,Procurement,region_7,Bachelor's,f,other,2,29,3.0,2,0,0,67
18587,63646,Sales & Marketing,region_22,Bachelor's,f,sourcing,2,27,3.0,2,0,0,47
18588,53042,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,46,4.0,17,0,0,51
18589,1332,Operations,region_7,Bachelor's,f,sourcing,1,32,3.0,6,0,0,54
18591,14086,Technology,region_31,Bachelor's,f,other,1,26,3.0,3,0,0,81
18592,65105,Procurement,region_2,Master's & above,f,other,1,33,2.0,7,1,0,72
18593,68369,Operations,region_15,Bachelor's,m,other,2,31,4.0,8,1,0,56
18596,50898,Operations,region_2,Bachelor's,f,sourcing,1,40,4.0,2,1,0,56
18597,73302,Technology,region_26,Master's & above,m,other,2,50,4.0,16,0,0,77
18598,55485,Operations,region_22,Bachelor's,m,sourcing,1,36,4.0,3,0,0,59
18599,29602,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,35,3.0,9,0,0,50
18600,16677,Finance,region_6,Bachelor's,f,sourcing,1,27,4.0,5,0,0,59
18601,34579,Sales & Marketing,region_30,Bachelor's,m,other,1,36,1.0,8,0,0,49
18602,53053,Analytics,region_25,Master's & above,m,sourcing,2,36,5.0,5,1,0,84
18605,29491,Operations,region_2,Bachelor's,f,sourcing,1,34,3.0,4,0,0,60
18606,48618,Finance,region_2,Bachelor's,m,other,1,37,5.0,2,1,0,60
18608,71462,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,41,5.0,7,1,0,50
18612,33524,Sales & Marketing,region_22,Bachelor's,m,other,1,23,4.0,2,0,0,48
18613,2378,Procurement,region_2,Master's & above,f,sourcing,1,40,2.0,12,0,0,66
18614,12865,Technology,region_23,Master's & above,m,sourcing,1,40,3.0,6,0,0,80
18615,69078,HR,region_15,Bachelor's,m,sourcing,1,29,3.0,3,0,0,45
18616,44492,Analytics,region_15,Bachelor's,m,sourcing,2,32,3.0,4,0,0,81
18617,64311,Technology,region_2,Bachelor's,f,other,1,51,4.0,20,0,0,77
18618,54440,HR,region_2,Bachelor's,m,other,1,36,4.0,9,1,0,47
18619,20332,Operations,region_22,Bachelor's,f,sourcing,1,33,4.0,7,0,0,67
18620,6508,Sales & Marketing,region_2,Bachelor's,m,other,1,31,3.0,4,1,0,48
18621,48215,Operations,region_4,Bachelor's,f,sourcing,1,35,5.0,8,1,0,60
18622,60345,Finance,region_30,Bachelor's,f,other,1,28,5.0,4,1,0,60
18623,9949,Technology,region_8,Bachelor's,m,sourcing,2,29,5.0,4,1,0,81
18624,4003,Procurement,region_14,Bachelor's,m,sourcing,1,36,5.0,7,1,0,67
18625,22000,Operations,region_2,Master's & above,m,sourcing,1,46,4.0,18,1,0,63
18626,34680,Finance,region_23,Master's & above,m,other,1,35,3.0,8,0,0,72
18628,26824,Procurement,region_7,Bachelor's,m,sourcing,1,33,5.0,8,0,0,64
18629,74404,Operations,region_7,Bachelor's,f,sourcing,2,33,3.0,7,1,0,58
18630,873,Sales & Marketing,region_26,Bachelor's,m,sourcing,3,29,1.0,6,0,0,47
18631,59432,Finance,region_13,Bachelor's,m,sourcing,1,26,3.0,3,1,0,64
18632,46273,Operations,region_29,Bachelor's,m,other,2,41,5.0,3,1,0,58
18633,52892,Procurement,region_13,Master's & above,m,sourcing,2,36,3.0,3,0,0,67
18634,31458,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,33,1.0,7,1,0,52
18635,27682,Sales & Marketing,region_15,Master's & above,m,other,1,47,1.0,23,0,0,46
18636,836,Sales & Marketing,region_2,Master's & above,m,sourcing,2,54,4.0,3,0,0,49
18638,28928,Technology,region_15,Bachelor's,f,other,1,26,3.0,2,0,0,74
18639,69502,Operations,region_4,Bachelor's,m,other,1,27,3.0,5,0,0,59
18640,41790,Operations,region_27,Master's & above,m,other,1,51,5.0,10,1,0,59
18641,23696,Sales & Marketing,region_12,Bachelor's,m,other,1,31,5.0,4,0,0,55
18643,22022,Operations,region_23,Master's & above,f,other,1,42,1.0,8,0,0,64
18644,54031,Sales & Marketing,region_2,Bachelor's,m,other,1,38,5.0,4,1,1,47
18647,61395,Analytics,region_2,Master's & above,m,other,2,43,5.0,7,1,0,83
18648,57395,Operations,region_27,Master's & above,f,sourcing,1,44,5.0,14,1,0,62
18649,38531,Technology,region_29,Bachelor's,m,other,1,25,5.0,2,1,0,78
18650,56161,Sales & Marketing,region_21,Bachelor's,m,sourcing,1,27,5.0,4,0,0,46
